,Column1,Column2,Column3
46638,2,B,0.12791582712914373
46639,0,B,0.9952951796989646
46640,8,A,0.46461070944848315
46641,2,B,0.4443982329768519
46642,4,B,0.1825354733018012
46643,6,A,0.9146098965938213
46644,2,A,0.4693226869935905
46645,3,B,0.6874684889375303
46646,9,A,0.9125643859181276
46647,7,B,0.7222540345148514
46648,9,C,0.47674449803402597
46649,3,C,0.18015134829618462
46650,9,B,0.9115175908248534
46651,7,C,0.7454918439403233
46652,3,C,0.6964610488086331
46653,2,C,0.9315884754531059
46654,0,B,0.15114190997383792
46655,8,A,0.6957772528648393
46656,1,A,0.7495311326169807
46657,2,C,0.4136615960876935
46658,2,C,0.26718341148488567
46659,3,C,0.8766155300320886
46660,7,A,0.562232378389933
46661,0,A,0.7914800470620678
46662,9,C,0.6095965855828656
46663,4,A,0.9257540732112848
46664,8,C,0.4071808078207575
46665,7,B,0.04446586466309255
46666,2,B,0.38185645607859386
46667,8,B,0.39438943575539076
46668,9,C,0.8477491054119908
46669,0,A,0.19846232517044182
46670,6,C,0.4631004125298859
46671,9,C,0.269496967017987
46672,2,C,0.914082554639923
46673,1,C,0.005952181763293929
46674,6,C,0.13436518749074977
46675,3,B,0.8883122005338967
46676,9,C,0.5374811128450989
46677,3,A,0.2959296760557494
46678,1,B,0.4638483681788502
46679,3,A,0.9675754952671157
46680,5,B,0.44253674477562466
46681,9,B,0.002548712363778294
46682,1,C,0.824760294232412
46683,1,C,0.46039002009798213
46684,4,A,0.33103683570122966
46685,6,A,0.9720101580419925
46686,5,B,0.8998592937781535
46687,3,A,0.5929275753042772
46688,9,A,0.25488319098271495
46689,1,B,0.8017035120004221
46690,9,B,0.1688201076346625
46691,4,A,0.6496281462545908
46692,1,B,0.8941507241657963
46693,1,C,0.24981273306488128
46694,7,B,0.4317083809339416
46695,1,B,0.34201576405931433
46696,5,B,0.6738452897486785
46697,1,C,0.018116943593521784
46698,8,B,0.6754094854072114
46699,9,A,0.24862019354009268
46700,2,A,0.42933402626262906
46701,1,C,0.6957263427427169
46702,6,B,0.23359397246737135
46703,9,A,0.6239340684523165
46704,8,B,0.7870660134878635
46705,9,B,0.38484460911958984
46706,1,A,0.8123027757699552
46707,2,B,0.18707846925970906
46708,8,C,0.74326456476313
46709,1,A,0.6557174160596989
46710,7,A,0.36284666700300283
46711,3,C,0.13931980739838534
46712,9,A,0.07242210546513139
46713,7,A,0.4422704970239555
46714,4,A,0.4384224689338154
46715,0,B,0.4378313178152843
46716,7,C,0.9216901185841964
46717,7,A,0.12820907855507402
46718,0,C,0.39111295059769424
46719,5,A,0.32795439033363827
46720,6,B,0.4872007391567922
46721,5,C,0.9833454098615634
46722,0,B,0.5370520146713025
46723,0,B,0.8799979810278719
46724,3,A,0.06297769473276738
46725,3,A,0.8681608798245892
46726,5,A,0.025056926870020924
46727,2,C,0.6437342058648229
46728,0,C,0.7418234705816534
46729,9,C,0.8275670729177673
46730,6,A,0.8122003193052736
46731,9,C,0.20290591341916742
46732,5,B,0.14046596427922076
46733,9,A,0.8488902996375943
46734,8,B,0.562759608683676
46735,7,B,0.2525895164139329
46736,9,A,0.10758215141306082
46737,9,C,0.323427184411473
46738,3,C,0.08829814970189787
46739,4,B,0.6934033626180809
46740,4,C,0.4386783120774723
46741,2,B,0.9940290903869956
46742,5,B,0.7887650606975428
46743,5,A,0.8187183904813637
46744,0,A,0.5424220604066159
46745,3,A,0.06524765315261483
46746,9,C,0.2233455538557726
46747,5,C,0.8886577013697706
46748,7,A,0.3954767741814249
46749,0,A,0.0580722419114188
46750,2,C,0.18607771353220526
46751,0,A,0.6122855271573903
46752,4,C,0.9248612978029371
46753,3,B,0.4275270401096033
46754,6,C,0.8981289167695594
46755,9,A,0.35353041156389586
46756,7,B,0.3626407953126636
46757,9,B,0.7721335223470395
46758,7,B,0.42104282093640655
46759,7,A,0.5868350026525423
46760,5,A,0.7533391669035372
46761,4,C,0.4889823863499311
46762,8,A,0.09622941347141001
46763,8,C,0.5197768730396563
46764,1,C,0.42784301622528265
46765,5,A,0.7972060969203595
46766,5,B,0.34993410361845145
46767,5,B,0.8385818083869703
46768,5,B,0.6327556184956133
46769,7,A,0.9539096779970472
46770,6,C,0.34553006549911547
46771,6,C,0.6517555370254257
46772,7,A,0.6772230150336753
46773,4,A,0.7897607918769277
46774,2,B,0.471702981717656
46775,5,A,0.35038890715294224
46776,4,A,0.739888157201857
46777,7,C,0.4733471707301419
46778,4,A,0.8134351120756487
46779,3,B,0.8453734693432027
46780,8,B,0.7948902256933167
46781,6,A,0.9978157638238896
46782,5,C,0.6586942112212597
46783,5,B,0.934916048516023
46784,1,A,0.14496771662193286
46785,8,A,0.44472922220067856
46786,2,A,0.4382903732034721
46787,7,C,0.11672365384130134
46788,1,A,0.42443505071146215
46789,7,B,0.9758537318798608
46790,9,B,0.230597560804232
46791,1,A,0.5999934936291077
46792,9,B,0.27505493480875787
46793,9,C,0.5319297202762853
46794,9,A,0.9161434065149324
46795,2,B,0.6919723373662167
46796,2,C,0.1359357800525408
46797,6,C,0.8623087027973416
46798,2,B,0.5794035379820034
46799,4,B,0.03309137475654389
46800,2,A,0.20342492997104422
46801,1,B,0.7962454508270939
46802,1,A,0.35550152543940594
46803,7,A,0.2308132189384957
46804,3,B,0.8451198746089686
46805,5,C,0.12225877166628984
46806,9,B,0.9635463354106123
46807,4,C,0.4651349563350329
46808,1,A,0.21003805426918354
46809,1,C,0.7201630288924067
46810,8,C,0.6399466749308885
46811,6,B,0.8977088868283783
46812,0,A,0.10125104198037427
46813,8,B,0.7588379570471745
46814,0,A,0.20488640497929111
46815,3,C,0.15689779190386022
46816,2,A,0.3290653828823463
46817,9,B,0.983995877186636
46818,6,A,0.4494635267133159
46819,5,B,0.7862472684638545
46820,3,B,0.769446545145629
46821,2,B,0.8943033431879224
46822,3,C,0.6393175445660527
46823,0,C,0.8651487372755565
46824,0,A,0.5657804680120464
46825,2,A,0.6582408484125822
46826,4,B,0.14053166089100244
46827,7,B,0.595037655614375
46828,8,C,0.3134063345848629
46829,3,C,0.8683616436927623
46830,6,C,0.332140119570261
46831,0,C,0.3988240752931993
46832,9,C,0.69783609774383
46833,5,B,0.14041610858737597
46834,3,A,0.7463630099052044
46835,5,C,0.7244378614668735
46836,7,A,0.33378935584111546
46837,8,B,0.6845506707483464
46838,9,B,0.3611780074276396
46839,3,A,0.7941337669367636
46840,0,B,0.5262796641002548
46841,8,B,0.7959817115636386
46842,2,C,0.9966537693885733
46843,8,B,0.9622917168599268
46844,1,C,0.8429948467301437
46845,2,B,0.21262321881145974
46846,9,A,0.621133517737333
46847,2,A,0.6576076099295926
46848,4,C,0.20139591711454308
46849,7,A,0.6185199343064726
46850,0,B,0.826393815576278
46851,8,C,0.7299788447342564
46852,8,A,0.6537500870792148
46853,1,A,0.5049607989737959
46854,1,B,0.6615344024919271
46855,6,C,0.8175700763774842
46856,8,A,0.09394646949961083
46857,0,C,0.9298214590162146
46858,6,A,0.2758823704983794
46859,0,A,0.2814813536549077
46860,0,B,0.2689309268792204
46861,1,A,0.2046160355193215
46862,5,C,0.038924315100580587
46863,2,B,0.368454266870197
46864,3,B,0.7541725948523399
46865,7,C,0.7452076719631157
46866,2,A,0.8463501971156207
46867,0,B,0.7891740447615877
46868,4,A,0.48222756668051736
46869,9,B,0.4948197074241083
46870,8,A,0.2877103479834724
46871,9,A,0.21605920268151668
46872,6,C,0.6436647854725331
46873,9,A,0.007825047631354165
46874,2,C,0.1029605578959949
46875,9,C,0.4598674198235192
46876,8,B,0.6556715776745287
46877,6,B,0.22225629001813008
46878,8,B,0.9871653405374055
46879,4,B,0.011331304846792789
46880,2,A,0.7569790441760489
46881,3,B,0.655738137206067
46882,2,B,0.5139091302457567
46883,9,A,0.029492488791457827
46884,3,C,0.5165099830621794
46885,6,A,0.865251898221423
46886,3,C,0.448455531754837
46887,3,C,0.6535661176575601
46888,4,A,0.8472648715014995
46889,1,A,0.5027416668466932
46890,8,B,0.6637760690208278
46891,2,C,0.3955050112149461
46892,3,A,0.31182634039094814
46893,0,C,0.2712718511624901
46894,9,B,0.08085323462882155
46895,7,A,0.41847477698347324
46896,8,A,0.6286681141235851
46897,4,A,0.4685072099405859
46898,5,B,0.841475453304217
46899,1,C,0.12761403452218056
46900,3,B,0.8399498002800703
46901,8,C,0.2714731895674959
46902,0,C,0.008979209162565893
46903,5,B,0.495911390423768
46904,1,A,0.7712478572954199
46905,6,A,0.05443283407181332
46906,7,B,0.09719091243574673
46907,4,B,0.9376489915507277
46908,9,C,0.5827142376031597
46909,3,A,0.9317062252917484
46910,7,A,0.2442589949017132
46911,1,A,0.24222626547302561
46912,4,A,0.3139959437762644
46913,8,B,0.8634401642181624
46914,5,A,0.9833028014350844
46915,7,B,0.9190049849579659
46916,7,B,0.7858795082575996
46917,6,C,0.7683279932602552
46918,9,C,0.21779941508494782
46919,1,B,0.638378952405213
46920,9,C,0.8706944657951006
46921,1,A,0.43504656610888914
46922,0,B,0.3601202629271214
46923,0,A,0.19498621823585027
46924,5,A,0.2560433732547758
46925,3,C,0.9507527077739529
46926,1,B,0.7966052599795121
46927,4,C,0.9804554824813172
46928,6,B,0.08787268450853358
46929,2,A,0.6088698794466667
46930,9,A,0.5765438314049391
46931,9,C,0.46221133347589316
46932,7,A,0.10090221591504467
46933,4,C,0.5443289278452829
46934,7,B,0.3093216028835648
46935,3,B,0.32039085668851
46936,8,A,0.7304933453379043
46937,0,C,0.26434476863260203
46938,0,C,0.46607929549934124
46939,3,A,0.6329876952514231
46940,3,A,0.5646640806545417
46941,9,B,0.47657362525652935
46942,4,B,0.35330469024911704
46943,6,B,0.665349465193012
46944,6,B,0.5096614362488465
46945,7,B,0.8806538753941635
46946,2,A,0.23176331461101807
46947,2,A,0.6793073294228621
46948,1,A,0.42059444228202014
46949,8,B,0.01419018270691541
46950,3,B,0.5624540220535481
46951,3,B,0.7280314624976253
46952,3,A,0.49594963867035624
46953,6,B,0.3396188471302958
46954,5,C,0.00591417375553227
46955,5,C,0.394954569734439
46956,5,A,0.5643631650933162
46957,6,C,0.896213035646017
46958,3,A,0.19019165455743203
46959,8,A,0.565386082841651
46960,1,A,0.5131568400310583
46961,0,B,0.39909164105570005
46962,7,B,0.97764350928789
46963,2,B,0.0069382062241288844
46964,8,B,0.4688958709935449
46965,0,C,0.5003723279339489
46966,7,C,0.5509878654171956
46967,8,B,0.1453016534286572
46968,4,A,0.5864761226234937
46969,0,A,0.03674708855577136
46970,3,A,0.4951249000011906
46971,4,B,0.8022837377196069
46972,7,A,0.5346883039978122
46973,3,C,0.8110257634278913
46974,6,B,0.4397616017100888
46975,7,C,0.7487810622832813
46976,4,B,0.541912616988311
46977,1,C,0.5934263989759242
46978,8,B,0.9533463853501918
46979,0,C,0.36795524917399414
46980,8,A,0.40138303041853485
46981,3,C,0.9532054648468282
46982,6,A,0.37851953051200393
46983,6,B,0.31480092934443493
46984,9,C,0.2899123830868666
46985,2,A,0.8864610596807849
46986,3,C,0.8668577179553751
46987,9,C,0.3868040899172249
46988,7,A,0.9161815355893369
46989,3,A,0.9220856543049616
46990,6,B,0.9599954939774765
46991,1,B,0.3580868006593819
46992,0,A,0.573559552020688
46993,1,A,0.7109128726841212
46994,2,B,0.9990644138755389
46995,4,A,0.9679745095384606
46996,3,A,0.4827357597421351
46997,5,B,0.7689779987566986
46998,9,A,0.4736540042586851
46999,6,A,0.7755765933464106
47000,5,B,0.055087278551777974
47001,7,C,0.8404827198658285
47002,0,A,0.13923079366482283
47003,2,B,0.39549519384123
47004,6,A,0.7867200009094852
47005,8,A,0.4108394461462127
47006,2,B,0.7425174317788314
47007,3,C,0.45561003251596877
47008,8,C,0.20387717974124409
47009,9,A,0.4655581646154384
47010,7,C,0.8081037569666353
47011,0,A,0.7079619338121894
47012,4,C,0.5646363868364985
47013,9,B,0.29237597240994884
47014,3,B,0.9485176252098696
47015,6,C,0.07866518524144117
47016,9,B,0.962363882371056
47017,5,B,0.5307214792552353
47018,2,B,0.8110572239627983
47019,6,A,0.9640601271323319
47020,7,B,0.9428362646643824
47021,6,B,0.16752460910398537
47022,1,A,0.5732935753362062
47023,0,C,0.07722984722891046
47024,2,C,0.2863345495575862
47025,9,B,0.7876801211883665
47026,0,B,0.07363257927132716
47027,1,B,0.8678061465861231
47028,1,C,0.6007950151447755
47029,4,B,0.9930789306474489
47030,7,C,0.2628958746902327
47031,4,C,0.7277519357463296
47032,0,C,0.6060909053454129
47033,3,C,0.49597258346913564
47034,0,B,0.5898279439800164
47035,3,C,0.9532601402382451
47036,4,B,0.0653046006287894
47037,2,B,0.42958672509209916
47038,5,C,0.7862949312215458
47039,9,C,0.3705891016640197
47040,1,A,0.45038600271881524
47041,0,A,0.015291687129272313
47042,1,B,0.37565508509261614
47043,8,B,0.4791133270774478
47044,1,C,0.34923497886180466
47045,1,C,0.8351145287433899
47046,2,C,0.24552078527642274
47047,8,C,0.5280033759714838
47048,7,B,0.9064739442365383
47049,2,A,0.6053889853503613
47050,6,A,0.530442774148263
47051,3,B,0.12605079478854786
47052,4,A,0.8556348765660331
47053,9,A,0.699182602603761
47054,2,C,0.4936098734446098
47055,3,A,0.8910420322561322
47056,9,B,0.732212516497931
47057,2,C,0.39413605403403085
47058,0,B,0.9966010755277037
47059,9,C,0.10918571679670008
47060,5,C,0.44259516189523973
47061,4,C,0.4575456152606806
47062,8,B,0.5830075687244061
47063,2,C,0.16226472550963067
47064,3,B,0.23722034518417445
47065,3,B,0.34012356069012584
47066,3,B,0.07732246591219005
47067,4,C,0.6726711747861451
47068,7,C,0.9005568026937734
47069,0,C,0.6691191418109094
47070,3,C,0.9649150385748143
47071,1,A,0.34295505579501173
47072,6,B,0.9555511341907028
47073,7,B,0.25378053705659376
47074,0,A,0.7663294438340849
47075,8,A,0.12791044419693876
47076,3,B,0.9605061534402867
47077,0,C,0.42808144691696004
47078,2,A,0.44952351587373096
47079,8,B,0.16437541553910417
47080,5,B,0.4058535620957149
47081,8,A,0.793422838297161
47082,0,C,0.5976941230179598
47083,2,B,0.5571905419868658
47084,9,C,0.9626879894248327
47085,4,C,0.39617134242220353
47086,8,C,0.747509310836926
47087,0,B,0.3688036081346482
47088,0,C,0.0979181875387437
47089,3,A,0.16977877418055165
47090,2,C,0.5450883054164106
47091,3,B,0.15185284300614899
47092,2,A,0.20036756263769662
47093,4,B,0.3211803684407991
47094,2,B,0.2605144616535787
47095,2,B,0.9239225478275261
47096,8,C,0.22907199431313585
47097,1,A,0.5570124606550056
47098,2,C,0.5397785541447201
47099,4,A,0.3055198755532662
47100,1,C,0.4182154138760149
47101,7,A,0.9411402406804661
47102,2,C,0.36875828285285617
47103,8,A,0.8008487518030939
47104,2,B,0.7526733423549813
47105,2,B,0.24270794237243676
47106,3,C,0.2834238334298055
47107,5,A,0.45707337082758903
47108,5,A,0.9807728036666937
47109,3,C,0.8348719148864397
47110,8,A,0.23155641357160683
47111,5,C,0.6778839437848003
47112,8,B,0.3646694007120378
47113,6,B,0.8506651145535984
47114,5,A,0.08732404958473183
47115,3,A,0.29421831348797056
47116,4,C,0.06800838813182952
47117,3,B,0.5366201826037301
47118,4,B,0.7125304258948584
47119,3,B,0.08105959079704395
47120,2,B,0.4234056446530984
47121,8,B,0.2667115623957156
47122,9,A,0.7523321434628247
47123,6,A,0.11552087731183613
47124,1,A,0.9207051088429059
47125,8,B,0.19881538452265657
47126,9,C,0.3303387312782783
47127,9,C,0.7175061709686946
47128,6,C,0.8315845800095116
47129,5,B,0.2361960950755322
47130,2,A,0.23986500483530682
47131,6,B,0.1913896805849712
47132,0,B,0.2975464802726181
47133,3,A,0.6480823174073872
47134,2,A,0.9661016170748549
47135,1,B,0.148005790902902
47136,9,A,0.5658261909980362
47137,7,A,0.7295526411086325
47138,7,A,0.2199669747497912
47139,5,A,0.7785671286544007
47140,9,B,0.40524683059997924
47141,9,B,0.019149638818289016
47142,5,B,0.22246217089458853
47143,1,B,0.7347080020432004
47144,9,B,0.2982865710830166
47145,3,B,0.48432678302070664
47146,4,B,0.43513749678065505
47147,8,B,0.32767798980876395
47148,4,B,0.9628219580497562
47149,7,C,0.3734415855800254
47150,3,C,0.5763080022080925
47151,8,B,0.962778290072639
47152,5,A,0.33854525918479983
47153,1,A,0.7970915773454647
47154,4,C,0.29126145782284696
47155,0,A,0.8264986240463998
47156,5,C,0.5016273620375274
47157,6,B,0.5045885182257647
47158,7,B,0.11432289435169318
47159,2,A,0.15262250551997125
47160,0,B,0.6399244731817345
47161,2,B,0.2499024744817372
47162,2,C,0.935440039594047
47163,7,B,0.6285399995413713
47164,1,B,0.6441789586223915
47165,6,C,0.03323604335556796
47166,0,A,0.1411054832842864
47167,9,C,0.29131076421383717
47168,5,A,0.5093497435250636
47169,7,C,0.2537973344042006
47170,2,A,0.9214232720546631
47171,5,B,0.0653930593655182
47172,7,C,0.587721419190586
47173,0,C,0.6518562993729874
47174,0,B,0.040040056333544016
47175,1,A,0.021824715724581223
47176,4,C,0.5153208336095393
47177,8,C,0.19126102683135338
47178,0,C,0.6024897850286953
47179,0,A,0.6095080950333297
47180,0,A,0.033490717533070424
47181,3,B,0.6857677809648064
47182,1,C,0.37443458036599686
47183,6,B,0.3953942305932956
47184,5,A,0.22752708021922485
47185,3,A,0.3574037771208518
47186,3,A,0.02499926348875603
47187,1,A,0.5214214584207157
47188,2,C,0.4219543805671997
47189,6,C,0.22248464980756733
47190,6,C,0.7781430809924647
47191,2,C,0.22288679699221436
47192,7,A,0.28070427131817666
47193,7,A,0.22215945077866384
47194,8,B,0.6800085613628453
47195,6,C,0.984953737595064
47196,7,C,0.009431099207238058
47197,4,A,0.09763886237077657
47198,3,C,0.7821625987007133
47199,2,A,0.6974921478136605
47200,6,C,0.7807477252037623
47201,9,C,0.8853899473962736
47202,9,B,0.9391982091769296
47203,3,A,0.9956100186856304
47204,3,B,0.721306972619147
47205,3,A,0.7293157097001749
47206,4,C,0.3871460464038142
47207,8,A,0.26458185335478157
47208,8,C,0.7241757946889743
47209,1,B,0.8472690488571019
47210,4,C,0.9567389074887972
47211,7,C,0.4259879806841743
47212,5,A,0.5432599034614438
47213,7,B,0.42939295653477894
47214,2,A,0.2938402502048856
47215,3,B,0.7719617126533399
47216,0,C,0.928197417056943
47217,1,A,0.16882997022366264
47218,3,C,0.531802479837361
47219,6,B,0.4023813783502791
47220,3,B,0.6150900350428797
47221,2,B,0.4978956897526672
47222,3,A,0.20437972764036172
47223,9,A,0.44791549984315904
47224,1,A,0.14669073012241618
47225,9,A,0.47151766833946707
47226,7,A,0.008761723290343859
47227,7,A,0.12841291055741677
47228,2,B,0.3617609095281489
47229,1,B,0.4264131027342837
47230,4,B,0.9540378693137506
47231,6,C,0.8366323279497501
47232,3,A,0.07646410909539303
47233,0,A,0.6813318215213446
47234,8,B,0.8190529962860095
47235,0,A,0.15065879961628525
47236,7,B,0.3591988223573678
47237,4,B,0.4438161958841581
47238,1,C,0.7276972095857341
47239,7,B,0.08428670865060006
47240,5,A,0.05778520694123901
47241,5,C,0.3846035515706038
47242,7,A,0.9570351424173618
47243,3,B,0.9376495151206283
47244,0,A,0.2172617314145956
47245,6,A,0.42344294718226894
47246,2,C,0.4108921717316695
47247,5,A,0.34826244914298976
47248,2,C,0.6868451122444184
47249,6,C,0.8916205335615927
47250,7,B,0.4537443315051868
47251,5,B,0.46166272506484884
47252,9,C,0.44577390290821406
47253,2,A,0.6389265553928953
47254,1,C,0.046901538840267265
47255,2,B,0.22598539472912393
47256,7,B,0.5899529768974495
47257,8,A,0.15668061139519285
47258,0,C,0.0053393886599373275
47259,4,A,0.8817616720446882
47260,5,C,0.558621749915447
47261,9,B,0.8602177695706059
47262,5,B,0.25668376851794106
47263,2,A,0.6229138071909331
47264,7,C,0.6113739327499013
47265,6,B,0.5865587502572355
47266,9,C,0.878778665403076
47267,3,C,0.9878612834808226
47268,9,A,0.9553971054054397
47269,3,A,0.11965223372616318
47270,2,A,0.49244099653797624
47271,1,A,0.07911060526490099
47272,5,C,0.49234276192093585
47273,3,A,0.702995834457243
47274,8,C,0.013041499370195608
47275,5,B,0.18060365146386614
47276,7,B,0.9631833760895322
47277,6,A,0.8758170805397916
47278,6,A,0.554389371063988
47279,8,B,0.162862707439843
47280,1,A,0.7351962385233454
47281,0,C,0.8320354145620253
47282,3,C,0.37816782499831436
47283,6,C,0.36607606914532986
47284,4,A,0.16774797748082892
47285,7,B,0.6040322280730069
47286,4,C,0.8057244477968061
47287,6,B,0.9616982684620852
47288,0,C,0.2804068913848441
47289,9,B,0.06839097716432885
47290,6,B,0.27499044992851285
47291,3,B,0.3213869672840155
47292,2,B,0.7328370333319528
47293,1,C,0.3315360333846431
47294,8,A,0.583992170421509
47295,6,B,0.5567998778100129
47296,0,B,0.4393058024972998
47297,8,C,0.6608775470603028
47298,2,B,0.4631748761329685
47299,7,A,0.8422226456188667
47300,2,A,0.14939147266812347
47301,7,C,0.7787135190844823
47302,4,C,0.7391014490217883
47303,0,B,0.1783532936825648
47304,7,A,0.3513207503644603
47305,7,A,0.9064919314884436
47306,2,A,0.4432610365259002
47307,5,B,0.26563862108908265
47308,5,C,0.8947787390791211
47309,6,B,0.4325105934461817
47310,9,A,0.8285425245443815
47311,0,C,0.7104131908960226
47312,8,C,0.21646833019023604
47313,0,A,0.016515088423844637
47314,9,B,0.5211487861662345
47315,3,B,0.5566954348471436
47316,2,A,0.463205647221571
47317,3,A,0.19247999751409006
47318,2,B,0.3532259692283565
47319,5,C,0.12969372679290814
47320,4,B,0.4398225502741169
47321,7,C,0.3606713748321819
47322,2,B,0.32538041240475846
47323,4,A,0.4960267144351589
47324,3,C,0.7646417216524346
47325,1,C,0.21245154665763966
47326,0,B,0.8135550729941112
47327,7,A,0.24983555031486038
47328,8,A,0.5165610711447232
47329,5,C,0.35220309816165174
47330,5,C,0.11956527594705746
47331,1,C,0.44361331416615346
47332,6,B,0.7199776993164609
47333,5,B,0.440739851703394
47334,2,A,0.6627375012637997
47335,4,C,0.9488700522874265
47336,7,C,0.36663364068267534
47337,1,B,0.10920485574263428
47338,1,B,0.43351871675917597
47339,9,B,0.125470343178401
47340,1,B,0.7681489850900397
47341,7,B,0.4660250386559447
47342,9,A,0.5225853302274701
47343,3,C,0.9067584926363732
47344,7,C,0.9870568500680672
47345,0,C,0.4714601184533693
47346,6,A,0.3329837358570986
47347,7,B,0.7945317804438671
47348,0,A,0.8103735663387276
47349,7,B,0.8788306818843907
47350,8,C,0.4152329306868586
47351,6,C,0.48312598448013844
47352,8,A,0.9497447969402384
47353,1,A,0.7188016533261504
47354,0,A,0.02923479114266525
47355,2,A,0.3594423976774376
47356,0,A,0.824288322062137
47357,6,B,0.23600895555995594
47358,7,C,0.8427226878602331
47359,5,C,0.7965752018522937
47360,3,B,0.739047883521083
47361,0,A,0.4062339060901833
47362,9,B,0.06913444301041571
47363,8,B,0.3248225845089058
47364,0,A,0.1668006766474439
47365,8,A,0.6326564200598717
47366,5,B,0.021266026625370915
47367,8,B,0.9652427561568345
47368,3,A,0.43294880761323873
47369,9,B,0.37362750721008153
47370,9,A,0.9860590166467531
47371,5,A,0.9733314863100324
47372,2,C,0.8840258739420425
47373,9,C,0.607817661085854
47374,3,B,0.6906494649082414
47375,3,B,0.1781875046392032
47376,0,B,0.07943756745387875
47377,7,C,0.017032471969606333
47378,6,B,0.052934891080854585
47379,3,B,0.6013720653156536
47380,6,C,0.12920977169401848
47381,0,B,0.6283033475803015
47382,1,C,0.6084605259255398
47383,2,C,0.3640288689358768
47384,3,B,0.040144885431421584
47385,8,C,0.20194711657385767
47386,8,C,0.8895328420623786
47387,6,C,0.9557344641541076
47388,4,A,0.7755487030072822
47389,0,A,0.5462862171861571
47390,4,A,0.7622368492972695
47391,9,A,0.6866519316426893
47392,6,C,0.8151019567637204
47393,0,C,0.3722092060762002
47394,3,B,0.8339080314002456
47395,0,C,0.9923662110345186
47396,1,C,0.8772089726352172
47397,0,C,0.7917955675732302
47398,7,B,0.668044626979836
47399,5,C,0.815063147454604
47400,5,A,0.8933455388869272
47401,3,B,0.31173422782817195
47402,5,B,0.6642022248805447
47403,7,C,0.9280958304894072
47404,7,C,0.49849727561459234
47405,6,C,0.7926905986073239
47406,3,C,0.14612885548606414
47407,5,C,0.6908128445273054
47408,7,A,0.8887526928061791
47409,3,B,0.32902551709847583
47410,0,C,0.15426227349253185
47411,0,C,0.6163774421291448
47412,6,A,0.6006088772701349
47413,9,B,0.0607882653941928
47414,7,B,0.5455200809188351
47415,4,C,0.6754687763139153
47416,8,A,0.07617400446898581
47417,8,A,0.8503492103425171
47418,7,B,0.6238891835979355
47419,4,C,0.841837928482939
47420,7,B,0.3022001891225361
47421,4,B,0.015660869661246024
47422,7,C,0.5678462394514647
47423,8,A,0.9442880808354472
47424,4,A,0.7903522648024589
47425,8,C,0.31397107598964236
47426,5,B,0.051790205320199845
47427,5,C,0.8835851801095431
47428,3,A,0.5363921425127649
47429,3,B,0.7257910838802514
47430,7,C,0.48328993712301327
47431,0,B,0.26761568295469684
47432,5,C,0.48887090072197625
47433,2,A,0.9368404454086517
47434,6,B,0.8277478737374973
47435,5,A,0.01982230204024238
47436,8,C,0.7121630351226275
47437,3,B,0.5886238035163115
47438,4,B,0.151029338987839
47439,0,C,0.07671408773810817
47440,5,B,0.782105612369258
47441,7,B,0.5586875272793052
47442,4,B,0.5859206053565196
47443,4,A,0.016836601023354825
47444,6,C,0.885505933258267
47445,7,A,0.9154762590834908
47446,7,C,0.2657813377242543
47447,9,C,0.7225819834984714
47448,0,B,0.5902431791791892
47449,8,A,0.6294352716796441
47450,6,B,0.18542551207398572
47451,0,B,0.29537212080797637
47452,4,A,0.09655417111841091
47453,7,B,0.6892930444701398
47454,8,B,0.24840396792638086
47455,1,A,0.7277585665746319
47456,5,B,0.2769080183438337
47457,8,A,0.14214510162951233
47458,6,C,0.97326182095604
47459,4,C,0.6399969915082604
47460,9,A,0.6844022790954797
47461,7,A,0.07587226893705246
47462,2,A,0.42936469118381904
47463,6,A,0.5516778693906367
47464,8,A,0.7762002382527088
47465,6,C,0.9600018036388441
47466,1,B,0.8257614719277262
47467,4,B,0.9917811954611967
47468,8,C,0.9003986770427428
47469,0,C,0.810340536388756
47470,4,B,0.4628575357833664
47471,2,A,0.6229775108937652
47472,5,B,0.30627461544390167
47473,6,C,0.033456262118952695
47474,3,B,0.1539422284308246
47475,0,C,0.5444380850981034
47476,6,A,0.33702184395171275
47477,2,C,0.42195596649034517
47478,6,A,0.5476822930180494
47479,8,A,0.25235421261117463
47480,2,B,0.9936149621703011
47481,2,A,0.31629152095696944
47482,4,B,0.3552570491318219
47483,9,B,0.6004237912868571
47484,0,C,0.26553495617583145
47485,2,C,0.6861796234144799
47486,7,C,0.7165740196643247
47487,5,C,0.5629744989387847
47488,7,B,0.27732791342714447
47489,3,A,0.25956025900372715
47490,7,C,0.06993840589009515
47491,6,A,0.7730600441689208
47492,4,A,0.5209820709934432
47493,3,C,0.41899152659090233
47494,4,A,0.9502872847059171
47495,1,C,0.10815562695025827
47496,3,C,0.5829319609270327
47497,7,A,0.53318475165028
47498,2,C,0.16668619450938127
47499,5,B,0.9669998083784187
47500,5,A,0.8031677366200415
47501,5,C,0.814528105039676
47502,8,B,0.07346691465425237
47503,4,A,0.032787833447131876
47504,0,A,0.16676590665755253
47505,3,B,0.3589705149544623
47506,6,A,0.8026738269345483
47507,0,C,0.008820067234722062
47508,5,A,0.48372518639404294
47509,6,C,0.9258438386617727
47510,0,C,0.0232336900121769
47511,1,A,0.1362498771514694
47512,8,C,0.3697550792897587
47513,7,B,0.86611837669779
47514,0,C,0.6543717754638351
47515,3,B,0.016628791804209175
